bugid,tempo_space
563591,"[('M', '0'), ('C', '0'), ('C', '7'), ('C', '310'), ('C', '421'), ('A', '423'), ('V', '423'), ('Y', '427'), ('L', '427'), ('Z', '427')]"
896805,"[('N', '0'), ('C', '0'), ('P', '23'), ('C', '426'), ('Z', '426')]"
346301,"[('N', '0'), ('D', '0'), ('C', '1'), ('C', '74'), ('C', '208'), ('C', '321'), ('C', '372'), ('C', '372'), ('V', '411'), ('C', '411'), ('A', '413'), ('V', '413'), ('V', '414'), ('V', '415'), ('V', '423'), ('V', '423'), ('Y', '423'), ('C', '427'), ('L', '428'), ('Z', '428')]"
332734,"[('N', '0'), ('W', '429'), ('D', '429'), ('Z', '429')]"
341341,"[('E', '0'), ('W', '0'), ('C', '0'), ('C', '0'), ('L', '1'), ('C', '1'), ('P', '7'), ('W', '11'), ('L', '11'), ('W', '28'), ('W', '31'), ('R', '57'), ('C', '142'), ('A', '264'), ('V', '264'), ('C', '264'), ('V', '264'), ('P', '358'), ('L', '358'), ('L', '380'), ('L', '413'), ('V', '424'), ('V', '428'), ('Y', '429'), ('Z', '429')]"
348808,"[('E', '0'), ('D', '0'), ('C', '0'), ('R', '55'), ('C', '55'), ('A', '281'), ('L', '281'), ('C', '308'), ('D', '317'), ('C', '317'), ('C', '317'), ('C', '317'), ('C', '325'), ('V', '329'), ('V', '329'), ('C', '333'), ('V', '337'), ('W', '338'), ('W', '339'), ('C', '341'), ('L', '342'), ('V', '343'), ('V', '343'), ('C', '354'), ('C', '359'), ('W', '361'), ('Y', '370'), ('V', '370'), ('Y', '370'), ('V', '371'), ('W', '371'), ('C', '371'), ('Y', '377'), ('W', '377'), ('V', '378'), ('V', '386'), ('L', '387'), ('C', '387'), ('C', '387'), ('C', '402'), ('C', '405'), ('V', '407'), ('C', '415'), ('W', '421'), ('Y', '423'), ('W', '423'), ('W', '426'), ('C', '426'), ('C', '429'), ('Z', '429')]"
430850,"[('N', '0'), ('C', '12'), ('C', '13'), ('Z', '428')]"
449010,"[('E', '0'), ('V', '0'), ('C', '1'), ('V', '32'), ('C', '35'), ('V', '82'), ('V', '153'), ('C', '267'), ('V', '271'), ('V', '428'), ('Y', '428'), ('L', '428'), ('Z', '428')]"
494328,"[('M', '0'), ('V', '0'), ('C', '0'), ('V', '106'), ('D', '106'), ('A', '385'), ('V', '385'), ('V', '424'), ('Y', '424'), ('C', '426'), ('C', '427'), ('C', '428'), ('L', '428'), ('Z', '428')]"
611032,"[('E', '0'), ('A', '0'), ('D', '0'), ('C', '0'), ('C', '1'), ('C', '8'), ('P', '12'), ('C', '13'), ('W', '14'), ('C', '14'), ('C', '22'), ('V', '22'), ('W', '22'), ('V', '41'), ('W', '54'), ('W', '55'), ('V', '57'), ('W', '57'), ('F', '57'), ('C', '58'), ('V', '58'), ('W', '63'), ('C', '63'), ('W', '92'), ('C', '92'), ('V', '93'), ('W', '93'), ('W', '97'), ('C', '97'), ('W', '125'), ('V', '138'), ('V', '138'), ('C', '148'), ('Y', '152'), ('V', '182'), ('A', '238'), ('V', '238'), ('V', '239'), ('V', '240'), ('W', '240'), ('V', '240'), ('V', '244'), ('V', '265'), ('C', '265'), ('V', '267'), ('C', '301'), ('C', '303'), ('C', '307'), ('L', '329'), ('L', '330'), ('V', '331'), ('C', '339'), ('D', '376'), ('C', '402'), ('V', '422'), ('Y', '422'), ('F', '427'), ('W', '427'), ('W', '429'), ('L', '429'), ('Z', '429')]"
369532,"[('N', '0'), ('C', '12'), ('C', '41'), ('C', '70'), ('C', '180'), ('C', '234'), ('Q', '385'), ('D', '385'), ('C', '388'), ('C', '428'), ('A', '429'), ('Z', '429')]"
428579,"[('E', '0'), ('C', '154'), ('C', '167'), ('V', '408'), ('C', '408'), ('Y', '410'), ('D', '410'), ('A', '411'), ('C', '411'), ('C', '430'), ('L', '430'), ('Z', '430')]"
447805,"[('N', '0'), ('Z', '431')]"
494461,"[('N', '0'), ('C', '0'), ('Z', '431')]"
527241,"[('N', '0'), ('W', '430'), ('C', '430'), ('Z', '431')]"
566089,"[('E', '0'), ('C', '0'), ('C', '1'), ('C', '5'), ('C', '50'), ('W', '98'), ('C', '98'), ('W', '112'), ('C', '431'), ('Z', '431')]"
406335,"[('N', '0'), ('C', '80'), ('C', '112'), ('C', '143'), ('C', '154'), ('C', '235'), ('C', '238'), ('C', '301'), ('C', '361'), ('C', '371'), ('A', '429'), ('V', '429'), ('P', '429'), ('Y', '431'), ('Z', '432')]"
519762,"[('N', '0'), ('C', '0'), ('W', '430'), ('Z', '432')]"
527020,"[('N', '0'), ('C', '431'), ('Z', '432')]"
329842,"[('E', '0'), ('P', '0'), ('L', '0'), ('D', '0'), ('W', '19'), ('C', '49'), ('C', '65'), ('P', '68'), ('L', '68'), ('C', '100'), ('R', '178'), ('W', '325'), ('C', '325'), ('A', '406'), ('V', '406'), ('V', '408'), ('C', '408'), ('C', '427'), ('C', '432'), ('L', '432'), ('A', '432'), ('F', '432'), ('V', '432'), ('Y', '432'), ('Z', '432')]"
333758,"[('E', '0'), ('P', '0'), ('L', '0'), ('C', '30'), ('P', '272'), ('A', '272'), ('C', '272'), ('L', '272'), ('A', '432'), ('C', '432'), ('L', '432'), ('Z', '432')]"
341472,"[('E', '0'), ('C', '0'), ('C', '0'), ('C', '0'), ('A', '29'), ('V', '29'), ('Y', '30'), ('Y', '35'), ('C', '66'), ('C', '254'), ('C', '280'), ('V', '350'), ('L', '350'), ('W', '351'), ('V', '407'), ('C', '419'), ('C', '421'), ('D', '422'), ('D', '423'), ('C', '432'), ('L', '432'), ('Z', '432')]"
352070,"[('N', '0'), ('C', '268'), ('Z', '432')]"
531514,"[('M', '0'), ('D', '0'), ('D', '62'), ('W', '433'), ('Z', '433')]"
342600,"[('E', '0'), ('C', '0'), ('C', '1'), ('C', '10'), ('C', '10'), ('C', '21'), ('C', '36'), ('A', '37'), ('C', '47'), ('C', '102'), ('C', '148'), ('C', '337'), ('L', '337'), ('L', '395'), ('C', '395'), ('C', '433'), ('V', '433'), ('A', '433'), ('Y', '433'), ('L', '433'), ('Z', '433')]"
411813,"[('E', '0'), ('A', '0'), ('C', '3'), ('W', '20'), ('C', '20'), ('C', '54'), ('C', '102'), ('D', '102'), ('C', '129'), ('C', '150'), ('A', '153'), ('C', '156'), ('C', '163'), ('C', '433'), ('Z', '434')]"
565301,"[('E', '0'), ('W', '100'), ('C', '100'), ('W', '110'), ('Q', '114'), ('W', '115'), ('Q', '115'), ('C', '433'), ('Z', '433')]"
609890,"[('E', '0'), ('A', '0'), ('C', '3'), ('C', '10'), ('R', '11'), ('A', '11'), ('C', '12'), ('V', '13'), ('P', '17'), ('C', '17'), ('V', '17'), ('C', '18'), ('Q', '18'), ('C', '18'), ('W', '19'), ('Q', '34'), ('C', '40'), ('V', '41'), ('V', '45'), ('Y', '47'), ('W', '47'), ('W', '59'), ('Y', '60'), ('W', '60'), ('Y', '60'), ('Y', '62'), ('C', '63'), ('W', '68'), ('C', '68'), ('C', '71'), ('C', '96'), ('C', '97'), ('Y', '98'), ('C', '108'), ('W', '129'), ('Y', '143'), ('C', '152'), ('Y', '187'), ('Y', '196'), ('V', '222'), ('V', '222'), ('C', '234'), ('V', '235'), ('A', '242'), ('V', '242'), ('V', '243'), ('Y', '243'), ('W', '245'), ('C', '272'), ('L', '334'), ('L', '335'), ('C', '344'), ('C', '414'), ('F', '432'), ('W', '432'), ('W', '434'), ('L', '434'), ('Z', '434')]"
673487,"[('M', '0'), ('D', '433'), ('A', '433'), ('V', '433'), ('V', '433'), ('Y', '433'), ('W', '433'), ('L', '434'), ('W', '434'), ('Z', '434')]"
332958,"[('N', '0'), ('W', '434'), ('C', '434'), ('Z', '434')]"
338302,"[('M', '0'), ('C', '0'), ('C', '0'), ('C', '0'), ('C', '3'), ('C', '31'), ('C', '36'), ('C', '40'), ('C', '40'), ('A', '40'), ('L', '40'), ('Q', '40'), ('P', '40'), ('C', '41'), ('C', '187'), ('C', '287'), ('C', '298'), ('C', '300'), ('Q', '320'), ('C', '328'), ('C', '329'), ('C', '370'), ('C', '371'), ('A', '371'), ('C', '371'), ('L', '371'), ('C', '372'), ('C', '373'), ('C', '408'), ('C', '422'), ('V', '429'), ('P', '429'), ('W', '429'), ('Y', '430'), ('W', '432'), ('V', '432'), ('W', '432'), ('C', '432'), ('Y', '434'), ('W', '434'), ('Z', '434')]"
361436,"[('M', '0'), ('W', '214'), ('C', '214'), ('Z', '435')]"
368179,"[('N', '0'), ('C', '0'), ('Q', '26'), ('Z', '434')]"
519017,"[('M', '0'), ('C', '0'), ('W', '434'), ('Z', '434')]"
531389,"[('N', '0'), ('W', '434'), ('C', '434'), ('Z', '434')]"
564387,"[('M', '0'), ('C', '0'), ('D', '0'), ('C', '1'), ('C', '317'), ('D', '318'), ('V', '318'), ('V', '318'), ('V', '318'), ('V', '318'), ('V', '320'), ('A', '323'), ('C', '323'), ('V', '323'), ('C', '348'), ('V', '354'), ('V', '368'), ('V', '369'), ('C', '430'), ('V', '431'), ('V', '432'), ('Y', '435'), ('W', '435'), ('W', '436'), ('L', '436'), ('Z', '436')]"
530804,"[('N', '0'), ('C', '18'), ('W', '437'), ('C', '437'), ('Z', '437')]"
930456,"[('N', '0'), ('C', '105'), ('W', '105'), ('V', '120'), ('C', '120'), ('A', '120'), ('C', '175'), ('C', '179'), ('W', '229'), ('C', '278'), ('V', '337'), ('R', '360'), ('W', '360'), ('C', '423'), ('C', '424'), ('V', '428'), ('Y', '430'), ('A', '430'), ('V', '430'), ('Y', '431'), ('C', '431'), ('V', '431'), ('V', '433'), ('Y', '434'), ('L', '435'), ('Z', '436')]"
513648,"[('N', '0'), ('A', '424'), ('C', '424'), ('V', '424'), ('C', '425'), ('Y', '438'), ('L', '438'), ('Z', '438')]"
530660,"[('N', '0'), ('C', '0'), ('W', '437'), ('C', '437'), ('Z', '437')]"
330578,"[('N', '0'), ('D', '0'), ('P', '0'), ('A', '0'), ('L', '0'), ('P', '8'), ('L', '8'), ('C', '14'), ('Q', '22'), ('C', '22'), ('C', '59'), ('Q', '61'), ('L', '61'), ('C', '66'), ('C', '69'), ('C', '72'), ('C', '117'), ('R', '171'), ('C', '180'), ('C', '280'), ('L', '283'), ('Q', '283'), ('P', '283'), ('C', '294'), ('C', '308'), ('D', '432'), ('L', '432'), ('A', '437'), ('V', '437'), ('Y', '437'), ('V', '437'), ('Y', '438'), ('Z', '438')]"
509426,"[('M', '0'), ('W', '0'), ('C', '0'), ('C', '11'), ('C', '15'), ('W', '100'), ('W', '134'), ('C', '159'), ('C', '186'), ('C', '234'), ('W', '253'), ('Z', '439')]"
525484,"[('N', '0'), ('C', '0'), ('Q', '1'), ('C', '1'), ('C', '11'), ('W', '438'), ('Z', '439')]"
651942,"[('E', '0'), ('W', '0'), ('W', '69'), ('C', '110'), ('C', '158'), ('C', '316'), ('A', '316'), ('C', '319'), ('W', '340'), ('C', '340'), ('V', '368'), ('C', '407'), ('V', '425'), ('C', '425'), ('V', '426'), ('Y', '427'), ('Y', '432'), ('W', '432'), ('C', '434'), ('W', '434'), ('W', '434'), ('V', '438'), ('Y', '439'), ('W', '439'), ('L', '440'), ('W', '440'), ('Z', '440')]"
661813,"[('M', '0'), ('C', '42'), ('W', '42'), ('C', '53'), ('C', '82'), ('A', '82'), ('C', '87'), ('C', '88'), ('R', '228'), ('P', '236'), ('C', '236'), ('C', '435'), ('V', '435'), ('A', '435'), ('Y', '437'), ('L', '440'), ('Z', '440')]"
524983,"[('N', '0'), ('C', '1'), ('W', '440'), ('C', '440'), ('Z', '441')]"
831593,"[('N', '0'), ('A', '439'), ('V', '439'), ('C', '439'), ('Y', '439'), ('L', '440'), ('Z', '440')]"
868622,"[('N', '0'), ('C', '0'), ('C', '4'), ('C', '29'), ('C', '30'), ('C', '30'), ('C', '33'), ('C', '34'), ('W', '34'), ('W', '61'), ('C', '73'), ('W', '112'), ('W', '112'), ('C', '207'), ('C', '254'), ('C', '329'), ('C', '374'), ('C', '377'), ('W', '386'), ('W', '389'), ('A', '403'), ('W', '403'), ('C', '403'), ('C', '415'), ('W', '416'), ('C', '417'), ('C', '431'), ('Z', '440')]"
363621,"[('E', '0'), ('D', '0'), ('L', '2'), ('C', '4'), ('C', '23'), ('L', '24'), ('C', '49'), ('C', '119'), ('C', '135'), ('L', '140'), ('C', '186'), ('R', '191'), ('L', '218'), ('L', '238'), ('C', '267'), ('C', '280'), ('A', '293'), ('L', '309'), ('P', '331'), ('P', '332'), ('L', '332'), ('C', '346'), ('D', '346'), ('P', '396'), ('R', '396'), ('L', '414'), ('C', '419'), ('A', '419'), ('C', '419'), ('C', '427'), ('C', '427'), ('W', '437'), ('W', '442'), ('Z', '442')]"
517619,"[('M', '0'), ('C', '0'), ('C', '1'), ('W', '441'), ('Z', '442')]"
633096,"[('M', '0'), ('C', '2'), ('C', '5'), ('P', '16'), ('C', '16'), ('A', '59'), ('C', '59'), ('V', '60'), ('Y', '62'), ('V', '73'), ('Y', '76'), ('C', '230'), ('Z', '442')]"
395898,"[('E', '0'), ('D', '0'), ('C', '0'), ('C', '0'), ('C', '1'), ('C', '1'), ('C', '10'), ('C', '49'), ('C', '138'), ('C', '379'), ('A', '379'), ('V', '379'), ('C', '440'), ('V', '440'), ('Y', '440'), ('C', '442'), ('L', '442'), ('Z', '442')]"
427606,"[('E', '0'), ('W', '442'), ('C', '442'), ('Z', '442')]"
331872,"[('N', '0'), ('W', '444'), ('C', '444'), ('Z', '444')]"
411035,"[('E', '0'), ('Z', '444')]"
517016,"[('N', '0'), ('W', '444'), ('Z', '444')]"
525829,"[('N', '0'), ('W', '436'), ('C', '436'), ('Z', '443')]"
414364,"[('E', '0'), ('D', '0'), ('C', '0'), ('C', '1'), ('C', '1'), ('C', '2'), ('C', '2'), ('C', '31'), ('W', '311'), ('C', '443'), ('C', '444'), ('W', '444'), ('D', '444'), ('Z', '444')]"
509251,"[('N', '0'), ('Z', '444')]"
516670,"[('M', '0'), ('W', '445'), ('Z', '445')]"
526058,"[('M', '0'), ('W', '0'), ('C', '0'), ('C', '333'), ('C', '426'), ('C', '428'), ('C', '428'), ('C', '434'), ('C', '445'), ('Z', '445')]"
529237,"[('M', '0'), ('C', '0'), ('W', '444'), ('C', '444'), ('W', '444'), ('Z', '445')]"
569320,"[('N', '0'), ('C', '0'), ('C', '13'), ('C', '445'), ('Z', '445')]"
508014,"[('E', '0'), ('W', '0'), ('C', '0'), ('C', '1'), ('C', '30'), ('C', '35'), ('C', '48'), ('W', '107'), ('C', '123'), ('C', '130'), ('Z', '446')]"
334244,"[('M', '0'), ('C', '0'), ('P', '1'), ('A', '1'), ('L', '1'), ('L', '23'), ('C', '27'), ('R', '335'), ('C', '398'), ('C', '399'), ('C', '400'), ('C', '402'), ('L', '402'), ('C', '411'), ('C', '422'), ('A', '445'), ('C', '445'), ('V', '446'), ('V', '446'), ('C', '446'), ('V', '446'), ('V', '446'), ('C', '446'), ('Y', '446'), ('Z', '446')]"
431563,"[('E', '0'), ('D', '0'), ('W', '0'), ('C', '1'), ('C', '3'), ('C', '5'), ('C', '6'), ('C', '7'), ('C', '11'), ('C', '42'), ('C', '43'), ('C', '440'), ('Z', '446')]"
516319,"[('N', '0'), ('W', '446'), ('Z', '447')]"
334408,"[('E', '0'), ('C', '0'), ('P', '1'), ('C', '25'), ('L', '29'), ('C', '29'), ('R', '140'), ('P', '299'), ('C', '299'), ('L', '299'), ('A', '393'), ('V', '393'), ('C', '407'), ('W', '408'), ('P', '408'), ('C', '408'), ('V', '444'), ('V', '444'), ('V', '445'), ('Y', '446'), ('Z', '447')]"
339964,"[('M', '0'), ('D', '0'), ('C', '0'), ('C', '86'), ('C', '208'), ('C', '210'), ('C', '215'), ('C', '236'), ('C', '313'), ('C', '402'), ('C', '403'), ('C', '413'), ('L', '429'), ('C', '430'), ('C', '439'), ('V', '442'), ('C', '446'), ('Y', '446'), ('A', '447'), ('V', '447'), ('Y', '447'), ('C', '447'), ('C', '448'), ('Z', '448')]"
419218,"[('E', '0'), ('C', '17'), ('A', '435'), ('C', '435'), ('V', '435'), ('C', '435'), ('Y', '436'), ('V', '436'), ('W', '445'), ('Y', '447'), ('L', '448'), ('Z', '448')]"
461291,"[('M', '0'), ('A', '4'), ('C', '4'), ('V', '8'), ('C', '14'), ('C', '77'), ('W', '82'), ('C', '82'), ('D', '90'), ('C', '172'), ('W', '243'), ('C', '243'), ('C', '338'), ('V', '384'), ('V', '384'), ('C', '389'), ('V', '414'), ('Y', '444'), ('L', '448'), ('Z', '448')]"
504412,"[('M', '0'), ('D', '0'), ('W', '448'), ('Z', '448')]"
528514,"[('N', '0'), ('C', '1'), ('C', '72'), ('C', '144'), ('W', '448'), ('C', '448'), ('Z', '448')]"
326799,"[('N', '0'), ('Z', '449')]"
516704,"[('N', '0'), ('W', '445'), ('Z', '449')]"
528748,"[('N', '0'), ('C', '1'), ('W', '449'), ('C', '449'), ('Z', '449')]"
546567,"[('N', '0'), ('D', '0'), ('C', '148'), ('W', '448'), ('Q', '448'), ('Z', '449')]"
342679,"[('M', '0'), ('C', '0'), ('A', '1'), ('C', '1'), ('C', '46'), ('V', '62'), ('C', '62'), ('V', '102'), ('D', '103'), ('V', '123'), ('R', '330'), ('Z', '450')]"
441111,"[('N', '0'), ('C', '0'), ('Q', '448'), ('C', '448'), ('Z', '449')]"
678215,"[('E', '0'), ('C', '135'), ('C', '449'), ('A', '449'), ('Z', '449')]"
921760,"[('N', '0'), ('C', '69'), ('P', '79'), ('C', '79'), ('W', '79'), ('C', '448'), ('Z', '449')]"
386088,"[('M', '0'), ('C', '0'), ('C', '323'), ('A', '451'), ('Z', '451')]"
454300,"[('E', '0'), ('A', '0'), ('C', '0'), ('V', '0'), ('C', '19'), ('C', '35'), ('V', '63'), ('C', '100'), ('C', '115'), ('C', '116'), ('C', '274'), ('C', '274'), ('V', '436'), ('Y', '450'), ('L', '450'), ('Z', '450')]"
521088,"[('M', '0'), ('C', '36'), ('W', '450'), ('Z', '450')]"
330333,"[('N', '0'), ('W', '450'), ('C', '450'), ('Z', '452')]"
355473,"[('E', '0'), ('A', '0'), ('C', '391'), ('L', '391'), ('L', '400'), ('P', '402'), ('C', '438'), ('A', '439'), ('S', '439'), ('V', '452'), ('H', '452'), ('Y', '452'), ('Z', '453')]"
508537,"[('N', '0'), ('C', '1'), ('C', '159'), ('Z', '452')]"
515140,"[('M', '0'), ('W', '452'), ('Z', '452')]"
404782,"[('N', '0'), ('D', '0'), ('C', '0'), ('D', '3'), ('C', '453'), ('Z', '453')]"
514936,"[('N', '0'), ('Q', '4'), ('P', '4'), ('W', '454'), ('Z', '454')]"
539220,"[('N', '0'), ('C', '0'), ('C', '345'), ('Z', '453')]"
349054,"[('E', '0'), ('C', '8'), ('A', '8'), ('C', '180'), ('C', '425'), ('C', '425'), ('C', '425'), ('Z', '455')]"
421974,"[('E', '0'), ('C', '0'), ('C', '1'), ('C', '1'), ('C', '1'), ('D', '56'), ('Z', '455')]"
660765,"[('E', '0'), ('P', '227'), ('A', '427'), ('L', '427'), ('Z', '454')]"
510405,"[('N', '0'), ('W', '457'), ('C', '457'), ('Z', '457')]"
338295,"[('M', '0'), ('C', '0'), ('W', '54'), ('P', '54'), ('L', '54'), ('W', '58'), ('C', '212'), ('P', '448'), ('A', '448'), ('L', '448'), ('V', '453'), ('Y', '455'), ('Z', '458')]"
848358,"[('N', '0'), ('C', '0'), ('C', '1'), ('C', '5'), ('C', '7'), ('C', '106'), ('C', '108'), ('C', '134'), ('V', '139'), ('A', '139'), ('Y', '140'), ('C', '146'), ('C', '166'), ('V', '169'), ('Y', '169'), ('Y', '170'), ('C', '177'), ('C', '181'), ('Z', '457')]"
333907,"[('N', '0'), ('W', '1'), ('W', '2'), ('D', '2'), ('C', '2'), ('C', '3'), ('C', '4'), ('C', '4'), ('C', '16'), ('C', '26'), ('C', '30'), ('C', '47'), ('V', '48'), ('V', '48'), ('V', '48'), ('A', '55'), ('L', '55'), ('C', '57'), ('R', '58'), ('L', '75'), ('A', '84'), ('W', '96'), ('C', '96'), ('C', '96'), ('C', '102'), ('L', '103'), ('P', '109'), ('D', '178'), ('C', '191'), ('W', '192'), ('C', '199'), ('C', '201'), ('C', '215'), ('C', '215'), ('C', '215'), ('C', '220'), ('C', '230'), ('Q', '234'), ('C', '248'), ('C', '249'), ('C', '253'), ('C', '253'), ('C', '276'), ('C', '290'), ('C', '297'), ('C', '298'), ('C', '300'), ('C', '321'), ('C', '348'), ('C', '354'), ('C', '355'), ('C', '374'), ('C', '389'), ('R', '405'), ('L', '405'), ('A', '407'), ('L', '407'), ('C', '414'), ('A', '421'), ('C', '432'), ('C', '436'), ('L', '437'), ('D', '440'), ('C', '442'), ('V', '453'), ('C', '455'), ('V', '455'), ('C', '458'), ('C', '458'), ('V', '459'), ('Y', '459'), ('Z', '460')]"
383833,"[('M', '0'), ('C', '0'), ('V', '0'), ('V', '0'), ('C', '0'), ('C', '0'), ('C', '2'), ('C', '2'), ('C', '2'), ('C', '2'), ('C', '6'), ('C', '10'), ('V', '13'), ('V', '13'), ('V', '14'), ('Y', '14'), ('F', '16'), ('C', '18'), ('C', '19'), ('C', '27'), ('C', '104'), ('C', '169'), ('C', '242'), ('C', '266'), ('C', '364'), ('V', '443'), ('Y', '456'), ('Z', '460')]"
675602,"[('M', '0'), ('C', '1'), ('C', '28'), ('C', '459'), ('Z', '459')]"
356793,"[('M', '0'), ('D', '0'), ('C', '0'), ('C', '3'), ('C', '296'), ('A', '450'), ('V', '450'), ('Y', '460'), ('L', '460'), ('C', '461'), ('Z', '461')]"
420232,"[('E', '0'), ('D', '0'), ('C', '0'), ('C', '1'), ('C', '1'), ('C', '2'), ('C', '4'), ('C', '13'), ('C', '34'), ('C', '35'), ('C', '39'), ('C', '271'), ('C', '401'), ('C', '460'), ('Z', '460')]"
682602,"[('E', '0'), ('C', '0'), ('W', '0'), ('C', '98'), ('C', '111'), ('W', '357'), ('C', '361'), ('D', '417'), ('W', '417'), ('C', '460'), ('L', '460'), ('Z', '460')]"
329700,"[('N', '0'), ('W', '462'), ('C', '462'), ('Z', '462')]"
341279,"[('N', '0'), ('W', '361'), ('C', '361'), ('C', '361'), ('W', '361'), ('Z', '461')]"
493732,"[('E', '0'), ('V', '0'), ('V', '0'), ('C', '0'), ('Y', '4'), ('C', '378'), ('C', '460'), ('Z', '462')]"
539067,"[('E', '0'), ('W', '0'), ('C', '0'), ('C', '63'), ('W', '95'), ('V', '424'), ('Y', '427'), ('A', '429'), ('F', '456'), ('W', '456'), ('Z', '462')]"
414642,"[('E', '0'), ('C', '0'), ('C', '373'), ('A', '462'), ('V', '462'), ('C', '462'), ('Y', '462'), ('L', '463'), ('Z', '463')]"
513205,"[('N', '0'), ('C', '19'), ('W', '463'), ('Z', '463')]"
525309,"[('N', '0'), ('W', '462'), ('C', '462'), ('Z', '462')]"
328880,"[('N', '0'), ('W', '463'), ('C', '463'), ('Z', '463')]"
525102,"[('N', '0'), ('W', '463'), ('C', '463'), ('Z', '464')]"
339030,"[('M', '0'), ('C', '0'), ('C', '7'), ('C', '373'), ('L', '373'), ('C', '373'), ('W', '392'), ('C', '392'), ('Z', '465')]"
377695,"[('N', '0'), ('C', '1'), ('C', '44'), ('Q', '45'), ('C', '464'), ('Z', '465')]"
504466,"[('E', '0'), ('W', '0'), ('C', '0'), ('C', '11'), ('A', '15'), ('R', '57'), ('C', '85'), ('C', '122'), ('W', '126'), ('C', '212'), ('D', '230'), ('Z', '465')]"
508937,"[('M', '0'), ('C', '0'), ('Z', '465')]"
512852,"[('N', '0'), ('P', '0'), ('P', '0'), ('C', '0'), ('C', '6'), ('W', '464'), ('Z', '465')]"
525431,"[('N', '0'), ('W', '464'), ('C', '464'), ('Z', '465')]"
609107,"[('M', '0'), ('V', '1'), ('V', '1'), ('A', '2'), ('V', '4'), ('C', '27'), ('V', '115'), ('D', '181'), ('C', '243'), ('C', '285'), ('Y', '464'), ('L', '464'), ('Z', '465')]"
322610,"[('N', '0'), ('V', '0'), ('V', '0'), ('C', '0'), ('C', '6'), ('Y', '10'), ('V', '11'), ('V', '11'), ('A', '466'), ('Z', '466')]"
325342,"[('E', '0'), ('P', '8'), ('L', '8'), ('C', '12'), ('C', '40'), ('C', '64'), ('C', '101'), ('D', '375'), ('W', '375'), ('P', '375'), ('R', '375'), ('L', '375'), ('C', '376'), ('C', '427'), ('A', '441'), ('V', '441'), ('V', '441'), ('V', '442'), ('Y', '442'), ('C', '442'), ('V', '442'), ('V', '443'), ('V', '447'), ('Y', '447'), ('L', '447'), ('L', '464'), ('V', '465'), ('V', '465'), ('Y', '465'), ('Z', '465')]"
381887,"[('E', '0'), ('C', '0'), ('V', '0'), ('C', '5'), ('C', '183'), ('C', '297'), ('Z', '465')]"
430994,"[('M', '0'), ('C', '39'), ('C', '186'), ('C', '314'), ('L', '466'), ('Z', '466')]"
512503,"[('M', '0'), ('C', '0'), ('W', '466'), ('Z', '466')]"
864041,"[('N', '0'), ('V', '0'), ('C', '0'), ('A', '0'), ('C', '3'), ('V', '63'), ('V', '77'), ('Y', '79'), ('C', '81'), ('R', '379'), ('C', '379'), ('W', '379'), ('W', '423'), ('D', '447'), ('V', '447'), ('A', '452'), ('V', '452'), ('V', '452'), ('Y', '460'), ('W', '463'), ('L', '465'), ('W', '465'), ('Z', '465')]"
407285,"[('E', '0'), ('C', '461'), ('C', '461'), ('W', '467'), ('L', '467'), ('Z', '467')]"
426079,"[('N', '0'), ('C', '465'), ('C', '465'), ('A', '466'), ('V', '466'), ('Y', '466'), ('C', '466'), ('C', '467'), ('L', '467'), ('Z', '467')]"
446205,"[('E', '0'), ('C', '0'), ('C', '1'), ('C', '2'), ('W', '122'), ('C', '122'), ('W', '122'), ('W', '122'), ('C', '122'), ('Z', '466')]"
328513,"[('M', '0'), ('C', '83'), ('W', '463'), ('C', '463'), ('C', '467'), ('Z', '467')]"
386628,"[('M', '0'), ('C', '0'), ('C', '0'), ('C', '8'), ('C', '263'), ('Z', '467')]"
432723,"[('E', '0'), ('V', '0'), ('Y', '77'), ('C', '461'), ('A', '467'), ('Z', '467')]"
546868,"[('M', '0'), ('C', '0'), ('C', '201'), ('W', '467'), ('C', '467'), ('Z', '468')]"
589374,"[('E', '0'), ('W', '10'), ('Z', '468')]"
676586,"[('M', '0'), ('C', '0'), ('A', '0'), ('C', '11'), ('C', '14'), ('C', '40'), ('C', '46'), ('C', '62'), ('C', '123'), ('P', '160'), ('D', '174'), ('C', '196'), ('W', '196'), ('W', '196'), ('C', '200'), ('W', '202'), ('C', '202'), ('C', '217'), ('C', '222'), ('C', '259'), ('C', '267'), ('W', '267'), ('C', '268'), ('W', '271'), ('D', '271'), ('C', '272'), ('C', '301'), ('C', '328'), ('C', '333'), ('V', '377'), ('C', '415'), ('Z', '468')]"
361261,"[('N', '0'), ('C', '0'), ('C', '323'), ('Z', '468')]"
905700,"[('N', '0'), ('P', '0'), ('C', '0'), ('P', '34'), ('A', '34'), ('R', '141'), ('A', '230'), ('C', '271'), ('R', '271'), ('C', '315'), ('C', '315'), ('W', '349'), ('C', '354'), ('A', '379'), ('C', '381'), ('C', '398'), ('C', '407'), ('C', '419'), ('V', '428'), ('V', '428'), ('V', '428'), ('Y', '432'), ('C', '434'), ('V', '461'), ('V', '461'), ('V', '461'), ('V', '461'), ('Y', '462'), ('Y', '462'), ('W', '467'), ('L', '468'), ('W', '468'), ('Z', '468')]"
328002,"[('N', '0'), ('C', '0'), ('C', '174'), ('W', '470'), ('Q', '470'), ('C', '470'), ('Z', '470')]"
512362,"[('N', '0'), ('W', '466'), ('Z', '469')]"
